be_tell_on	http://dbpedia.org/ontology/emmyAward	1	http://dbpedia.org/ontology/activeYearsEndDate	1	http://dbpedia.org/ontology/notableWork	1	
appoint_Lim_as	http://dbpedia.org/ontology/deathPlace	1	
be_try_by	http://dbpedia.org/ontology/deathPlace	1	
be_consort_in	http://dbpedia.org/ontology/activeYearsEndYear	1	http://dbpedia.org/ontology/deathDate	1	
be_tell_of	http://dbpedia.org/ontology/instrument	1	
be_sponsor_of	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/location	2	http://dbpedia.org/ontology/state	1	http://dbpedia.org/ontology/foundationPlace	1	http://dbpedia.org/ontology/activeYearsStartYear	1	http://dbpedia.org/ontology/associatedBand	1	http://dbpedia.org/ontology/regionServed	1	
choose_to_migrate_to	http://dbpedia.org/ontology/deathPlace	2	
serve_serve_as	http://dbpedia.org/ontology/meetingCity	1	http://dbpedia.org/ontology/meetingBuilding	1	
take_oath_as	http://dbpedia.org/ontology/nationality	1	http://dbpedia.org/ontology/deathPlace	1	
be_strong_opposition_from	http://dbpedia.org/ontology/capital	1	
be_form_Lloyd_in	http://dbpedia.org/ontology/activeYearsStartYear	1	
be_much_reliant_in	http://dbpedia.org/ontology/country	1	
to_vote_in	http://dbpedia.org/ontology/birthPlace	2	
have_be_here_come_from	http://dbpedia.org/ontology/leader	1	
however_be_remove_from	http://dbpedia.org/ontology/language	1	
be_dangerously_ill_in	http://dbpedia.org/ontology/activeYearsEndYear	1	
debut_as	http://dbpedia.org/ontology/occupation	3	
be_a_journalist_employ_at	http://dbpedia.org/ontology/birthPlace	1	
debut_at	http://dbpedia.org/ontology/firstRace	1	http://dbpedia.org/ontology/formationYear	1	
be_greatest_poet_of	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/citizenship	1	http://dbpedia.org/ontology/deathPlace	1	
be_paydirt	http://dbpedia.org/ontology/occupation	1	
be_work_for	http://dbpedia.org/ontology/associatedMusicalArtist	1	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/nationality	1	http://dbpedia.org/ontology/doctoralAdvisor	1	http://dbpedia.org/ontology/locationCity	1	http://dbpedia.org/ontology/associatedBand	1	http://dbpedia.org/ontology/occupation	9	
be_cross_under	http://dbpedia.org/ontology/country	1	
be_so_create_as	http://dbpedia.org/ontology/owner	1	http://dbpedia.org/ontology/parentCompany	1	http://dbpedia.org/ontology/owningCompany	1	
wxx_be_simulcast_except	http://dbpedia.org/ontology/sisterStation	1	
to_be_connect_in	http://dbpedia.org/ontology/country	1	
first_leave	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/managerClub	1	
display_in	http://dbpedia.org/ontology/type	1	
be_the_center_of	http://dbpedia.org/ontology/country	8	http://dbpedia.org/ontology/location	1	http://dbpedia.org/ontology/capital	1	http://dbpedia.org/ontology/birthPlace	1	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/largestCity	1	
be_envision_for	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/deathPlace	1	http://dbpedia.org/ontology/militaryBranch	1	
nonetheless_recognize_it_on	http://dbpedia.org/ontology/foundingYear	1	http://dbpedia.org/ontology/foundingDate	1	
be_televangelist_at	http://dbpedia.org/ontology/country	2	http://dbpedia.org/ontology/state	2	
become_first_independent_station_of	http://dbpedia.org/ontology/owningCompany	1	
be_break_up_in	http://dbpedia.org/ontology/extinctionYear	1	
leak_on	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/locationCountry	1	http://dbpedia.org/ontology/birthPlace	1	
throw_water_at	http://dbpedia.org/ontology/predecessor	1	
be_a_three-mile_stretch_from	http://dbpedia.org/ontology/country	1	
ask_in	http://dbpedia.org/ontology/activeYearsStartDate	4	http://dbpedia.org/ontology/capital	1	http://dbpedia.org/ontology/birthPlace	2	http://dbpedia.org/ontology/formationYear	1	http://dbpedia.org/ontology/startDate	1	http://dbpedia.org/ontology/deathDate	2	http://dbpedia.org/ontology/restingPlace	1	http://dbpedia.org/ontology/activeYearsEndDate	3	http://dbpedia.org/ontology/largestCity	1	http://dbpedia.org/ontology/activeYearsStartYear	1	http://dbpedia.org/ontology/occupation	1	
be_own_branch_in	http://dbpedia.org/ontology/capital	1	
be_the_busiest_port_of	http://dbpedia.org/ontology/country	1	
be_logically_connect_to	http://dbpedia.org/ontology/city	1	
be_also_release_as	http://dbpedia.org/ontology/format	1	
be_teenage_nephew_of	http://dbpedia.org/ontology/parent	1	
be_Eric_Schmidt_on	http://dbpedia.org/ontology/subsidiary	1	
be_the_only_link_between	http://dbpedia.org/ontology/locatedInArea	2	
put_it	http://dbpedia.org/ontology/militaryBranch	1	http://dbpedia.org/ontology/keyPerson	1	
be_expand_to	http://dbpedia.org/ontology/locationCountry	1	
be_roughly_a_quarter_of	http://dbpedia.org/ontology/capital	1	http://dbpedia.org/ontology/spokenIn	1	
be_stepbrother_for	http://dbpedia.org/ontology/relative	1	
become_involve_with	http://dbpedia.org/ontology/birthPlace	2	
do_not_capture_hand_by	http://dbpedia.org/ontology/ethnicGroup	1	
win_the_city_in	http://dbpedia.org/ontology/activeYearsEndDate	1	
subsequently_seize	http://dbpedia.org/ontology/capital	1	
expand_its_business_to	http://dbpedia.org/ontology/regionServed	1	
be_Migrant_Mother_by	http://dbpedia.org/ontology/knownFor	1	
be_the_medieval_crown_in	http://dbpedia.org/ontology/country	1	
be_formally_establish_by	http://dbpedia.org/ontology/militaryBranch	1	
later_more_fully_integrate	http://dbpedia.org/ontology/genre	1	
be_a_part-time_lecturer_at	http://dbpedia.org/ontology/affiliation	1	
also_issue_jointly	http://dbpedia.org/ontology/location	1	
would_have_effectively_cut	http://dbpedia.org/ontology/country	1	
be_guarantee_Economy_Class_on	http://dbpedia.org/ontology/parentCompany	1	
be_old_tutor_of	http://dbpedia.org/ontology/monarch	1	
would_later_acquire	http://dbpedia.org/ontology/country	1	http://dbpedia.org/ontology/location	1	
be_protest_against	http://dbpedia.org/ontology/owner	1	
be_dominance_also_on	http://dbpedia.org/ontology/country	1	
be_clearly_see_after	http://dbpedia.org/ontology/child	1	
include_Tim_Johnson_at	http://dbpedia.org/ontology/country	1	
have_spend_from	http://dbpedia.org/ontology/region	1	
